	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context
1170	1279308740353720321	TMH's ELOHYIM is Real... TMH's ELOHYIM Emphasize A CHOSEN FEW HOLY PEOPLE OF DIFFERENT NATIONS... Not majority of Out of Nature Negropeans or heavy hearted religious fanatics. Not Christians Not Buddhist Not Islamic Not Judaism Not Scientist A FEW HOLY PEOPLE 9.13 144,000	0	0.0	0.0	0.0
1171	1279866280384753664	Why do transmog conversations always lead to bunny uniforms? What MMORPGs are you playing that has this? #Rewind @PantheonPlus	0	0.0	0.0	0.0
1172	1280912201734213633	When I see someone in the Disney community tweet a vague post stating “They abused & assaulted 20+ people” and a LIST of 15+ coworkers come to mind as I think “which one is this about” THATS A PROBLEM!! Disney HR does nothing when cases are reported which leads to more victims	0	0.0	0.0	0.0
1173	1281363890182316032	@gavanw You might find all the algebraic topology based analysis of the emergence of structure in the activated brain that came out of the Blue Brain project a few years ago interesting. New Scientist is pretty terrible, but this is an okay surface introduction: https://t.co/GWYUxc4RGc	1	0.0	1.0	1.0
1174	1281655340795179008	#RadheShyam 5m loading dont decrease the speed 💥 https://t.co/MUywXboLTl	0	0.0	0.0	0.0
1175	1282230440326238214	New article by @johnwenger9. Burning of solid fuels for home heating is the biggest source of #AirPollution in small towns. Switching to clean energy sources has benefits for #airquality, #ClimateChange and also reduces the impact of #COVID__19 https://t.co/HGjJLjDOXi	1	1.0	1.0	1.0
1176	1283008791957602304	There are more with us than with them—because Jesus Christ is with us, backing us, urging us to use His name and to focus on “asking” for “whatsoever” we desire from God. We live from faith to faith and victory to victory. Go to https://t.co/PobwkqIsbr https://t.co/kiJblw3ORw	0	0.0	0.0	0.0
1177	1283013579206201344	Brilliant online symposium today, ‘Light Installations: Magic & Heritage’, with fascinating selection of speakers sharing knowledge and techniques. Experiences such as this by @HeinrichPalmer are indeed magical. #lightheritagemagic https://t.co/Ae8rPWuUGp	0	0.0	0.0	0.0
1179	1284205719877607425	TikTok Treats Join TikTok Treats to win free realme mobile phones and permenent MLBB skins. Please download TikTok from https://t.co/RBAApoUqwj	0	0.0	0.0	0.0
1180	1284313776313884672	@TexCIS @FoxNewsSunday 'Researchers found “no evidence that urban protests reignited Covid-19—cities which had protests saw an increase in social distancing behavior for the overall population—leading to “modest evidence of a small longer-run case growth decline.”' https://t.co/7eVBgYs9Jj	1	1.0	1.0	1.0
1181	1284374602873880577	The new age initiative !! The new face of fanism !! The fellowship of all die-hard Chiyaan Vikram fans from Kerala. @VikramTrendsKL Follow and Support 😊 #VikramTrendsKerala 🔥 #ChiyaanVikram https://t.co/iDRvpfRRVv	0	0.0	0.0	0.0
1182	1284391781048754177	New study emphasises the extraordinary degree to which Covid fatalities are concentrated among older people and not the young or middle aged. https://t.co/w0W64bijk3 via @MailOnline	1	1.0	1.0	1.0
1183	1286754812332212224	@EmericanJohnson OK I will try to cancel. Here is a hot take that might cause some vocal disagreement with some vietnamese: Le Duan was not strategically competent and ran the war badly. Giap was better but still not exactly a military genius. Loads of errors cost many lives. They still won tho	1	1.0	0.0	0.0
1185	1288232344373956610	streamers who support each other & don’t think everyone is competition >>>	0	0.0	0.0	0.0
1186	1293769401506791426	"HCQ saves lives! ""Why would the non-doctors, Google, Twitter, Facebook, try to stop people from getting something that really does help people? It certainly helped me."" Rep. Louie Gohmert to Newsmax TV: They Wanted Me to 'Just Die'; HCQ Saved Me https://t.co/39mGOvQyDy"	1	1.0	0.0	0.0
1187	1293908940166594573	Today the El Paso Department of Health reports 20 COVID-19 deaths. While this is the highest single-day increase, the deaths did not occur on the same day. https://t.co/p6NmrYpR0U	1	1.0	0.0	0.0
1188	1294341891060711425	@itsSSR @dishasalian26 Murder. Time @MumbaiPolice @CPMumbaiPolice @CMOMaharashtra @DGPMaharashtra @PawarSpeaks @OfficeofUT @AUThackeray #SanjayRaut @AnilDeshmukhNCP @Tweet2Rhea @MaheshNBhatt @advmajeedmemon stop duping the nation of 1 billion #LowerClass #MiddleClass?? @Swamy39 https://t.co/gvE8A20BrG	0	0.0	0.0	0.0
1189	1294355376117350402	France: N. Mayer. “Bring the Poor Back In! Inequalities, Welfare and Politics”. In: European Political Science 13.2 (2014), pp. 187-200. https://t.co/bU7aVSgwU1. https://t.co/zhcg3vGe8r	1	0.0	1.0	1.0
1190	1294574559430094848	Scientists discover way to make quantum states last 10,000 times longer https://t.co/Q3mvvLt1Sb #ComputerScience	1	1.0	1.0	1.0
1191	1295436069501108227	@Jonik32352469 This could increase the number of covert murders.	0	0.0	0.0	0.0
1192	1295565841266651138	Australia's Victoria reports lowest rise in COVID-19 cases in a month https://t.co/KCLKkyFLIs Source: EWN	1	1.0	0.0	1.0
1194	1297828882557497344	wishing others badluck is clearly inhumane act what's wrong with asking support from OT4 about Lisa's issues too? they should always put in mind that being an ot4 is not just a word, it's an obligation to protect and defend the 4 of them. U ABSOLUTELY LOSS UR HUMANITY FOR KPOP! https://t.co/9FRc28c9qN	0	0.0	0.0	0.0
1195	1298147871590514690	there's biometrics - where's the tell	0	0.0	0.0	0.0
1196	1298222735718416385	Upper West Side residents furious, considering suing New York City over homeless increase - ABC7 New York https://t.co/UILIg6QjcN #SmartNews	0	0.0	0.0	0.0
1197	1298452222850760710	All imma say is...I haven’t had a bad report yet	0	0.0	0.0	0.0
1199	1301613556895539202	MSU Athletics has partnered with the Michigan Department of State and local election officials to promote civic engagement prior to the 2020 Presidential Election and some of their partnership initiatives are already underway. https://t.co/K1T6uTSD0D	0	0.0	0.0	0.0
1200	1301917033303605250	The difference between how smoking and obesity are treated, despite producing roughly similar results for public health (tho obesity might be worse now) is fascinating	1	1.0	0.0	0.0
1201	1303458590255017984	#USDCAD 8th September 2020 Short Pullback Daily Bearish rejection off support 148 pips 148pips 1:1 1% Trade reversed at start of new week to make higher highs and stop trade 9th September 2020 Not a bad trade, just not a successful one. https://t.co/NBSzkPpypb	0	0.0	0.0	0.0
1205	1304928591659118592	Have you ever seen 2 Titans attacking each other and a NonTitan tries to intervene? It's so amazing how they both turn against the non Titan. 🤣🤣🤣🤣 Titans are a vibe #MyBestTachaPics https://t.co/pZ8A1IENzu	0	0.0	0.0	0.0
1206	1305907854088470533	"""Election laws can sometimes be robotically applied with harsh results. Be mindful that the deadlines and rules associated with petitions are not discretionary and can be used in objections to disqualify potential candidates.""- John O'Driscoll https://t.co/1hEfV4VP73 https://t.co/yp4LFs4mvf"	0	0.0	0.0	0.0
1207	1306115169932603398	Yejin is back on 1st place but don't stop voting! The other fandoms will for sure vote harder for their favs now that thei behind✌🏼 https://t.co/Owekzm3VjC	0	0.0	0.0	0.0
1208	1307519861690597376	A growing number of otherwise well people are developing a form of PTSD from an Administration and its cheerleaders, whose malevolence and contempt for life is beyond comprehension. https://t.co/JjxIYdEd1G	1	1.0	1.0	1.0
1209	1307763840663212032	The Montana press really needs to run with this story. The first-term congressman rejects evolution, dismisses the science of climate change and recently promoted the idea that “herd immunity” is the solution to the coronavirus pandemic. https://t.co/Y2d3npb9ll via @HuffPostPol	1	1.0	0.0	1.0
1210	1308849179918315524	@djammmer @nilsvanwoensel Config will depend on the VPN solution but the essence is to ensure that CM client is using CMG / MU for all management traffic. There is no reason for ConfigMgr to go over the VPN. Period. https://t.co/bKieWzpsEx	0	0.0	0.0	0.0
1211	1308876263218647041	Teach anti-whites to stop hating. #education	0	0.0	0.0	0.0
1212	1309013224029913088	Chilean abuse survivors fear COVID crisis will stop investigations into accused clergy, by @inesanma https://t.co/3nYbXxpJNW	0	0.0	0.0	0.0
1213	1309694719170088960	Not just yet - The Heat started fast in the 1st quarter, but then the shots stopped falling and the stops stopped coming. Boston beats Miami 119-106. Heat lead the ECF 3 games to 2, Game 6 Sunday at 7:30.	0	0.0	0.0	0.0
1214	1310521437455675392	Hmph! No kidding, I do have a dynamite body, although I really don't have time to do modeling. *bites lower lip* Moh~	0	0.0	0.0	0.0
1215	1310927408644739081	The multifarious nature of the damage means treatments for cardiac issues during infection will require tailored approaches. https://t.co/nDMT1ARVkz	1	1.0	1.0	1.0
1216	1311604337756581888	Finally out in @NatureGenet : Phenome-wide Mendelian randomization mapping the influence of the plasma proteome on complex diseases https://t.co/7UQUM1SGu1. It comes with a nice query tool: https://t.co/DiHManDi6T #proteomics #pQTL	1	0.0	1.0	1.0
1217	1312094356002742274	@SpeakerPelosi @RandPaul @senatemajldr @SenatorRomney @TeamPelosi @McConnellsNeck @ScottforFlorida please pass Payroll Support Program ExtensionAct HR 8504 NOW. We have been furloughed and we need our jobs. We are essential workers! 🙏🏼✈️💙‼️	0	0.0	0.0	0.0
1218	1313175683644952583	Priority for future research on impact of Covid on suicide/self-harm is role of inequalities that are a feature of both - economic, regional & ethnic. Once we know the effect on overall numbers, this becomes the key question.	1	1.0	0.0	1.0
1219	1313605903464181762	@Ali_at_home @Juneo_x @magoniareview @JuliaHB1 @WomensPrize Trans people support only trans people. Ask Lesbians whose dating sites are infested with men. I don't buy your thinking, you won't persuade me so goodnight.	1	1.0	0.0	0.0
1220	1314419651179233283	Celebs support #SanaKhan's decision of quitting showbiz https://t.co/ubO3uLgDim	0	0.0	0.0	0.0
1221	1315140316635291648	23 DAYS to STOP the SPREAD of DEMOCRATIC SOCIALISM.	0	0.0	0.0	0.0
1222	1315325117828927489	Congratulations to Sir Seewoosagur Ramgoolam International Airport in Mauritius on becoming #AHAaccredited! The programme promotes the recognition of professional excellence in maintaining safe hygienic facilities. Learn more: https://t.co/BFyIAtSuPi @GroupeADP @ACI_Africa https://t.co/8mtCynppWf	0	0.0	0.0	0.0
1223	1316197094156193793	BLACK KPOP STANS FEEL UNSAFE AND SCARED ‼️ THAT ALONE SHOULD BE A REASON FOR AN UPROAR IN THE COMMUNITY!	0	0.0	0.0	0.0
1224	1316401657866059778	".@nature endorses @JoeBiden >> ""We cannot stand by and let science be undermined. Joe Biden’s trust in truth, evidence, science and democracy make him the only choice in the US election."" https://t.co/zPRO4c3uHY"	1	0.0	0.0	1.0
1225	1318090325223591937	Urgently Required Extend Due Dates 1.GST Annual & Audit Due Date as 31st Dec 2020 2.Income Tax Audit & Return Date as 31st Dec 2020 3.All routine Notices compliance dateto 31st Dec2020 Please Support Share & Retweet @cbic_india @FinMinIndia @PMOIndia @nsitharaman @IncomeTaxIndia	0	0.0	0.0	0.0
1226	1318574643771510786	@Jubair22 My question is how many of these deaths are really COVID? Like I said earlier, Flu cases have dropped 90% this year. I seriously doubt that the Flu virus just disappeared. I have a feeling that some, not all, of these COVID deaths could be Flu related.	1	1.0	0.0	0.0
1227	1318601063210123270	Pro-tip to white politicians: don't diminish BIPOC women's working-class experience. Just don't.	0	0.0	0.0	0.0
1228	1318967868143403008	@RIVERSIDEREDS @Marie24373752 Millions of unemployed, ? Who pays for it, everyone of working age. And wonder if her bingo girls will appreciate a quick full house of Covid We need to stop putting random people off the street on these pedestals of wisdom, she may not of had a sensible thought in her life	0	0.0	0.0	0.0
1229	1320058294896033798	The COVID-19 pandemic is not over. Incorrect information can cost lives — it undermines our efforts to control the virus and protect those most at risk. Today I make a #PledgetoPause before I share information online — will you join me? https://t.co/PB5mefqdnd	1	1.0	0.0	0.0
1230	1321634845697564672	*Researches how to use Twitter as a scientist 🙂 Ten simple rules for getting started on Twitter as a scientist https://t.co/3bfLAacQgt #AcademicTwitter #ScienceTwitter #howto	1	0.0	1.0	1.0
1231	1322602077357486080	This is a ploy by Boz to stop folk trick or treating. Get us all sat at home waiting for his stupid head	0	0.0	0.0	0.0
1232	1323286986233360386	With 948 new cases of #COVID19 reported today, Ontario's seven-day-average trend is still on the rise. https://t.co/5RtV894Ijr #covid19ontario https://t.co/gHlzlUr8wK	1	1.0	1.0	1.0
1233	1323911501346869248	@b33fyqu33fy Stop spreading lies.	0	0.0	0.0	0.0
1235	1325118370354769923	Does this mean all the white people will stop watching Netflix documentary’s now that racism is “gone”?	0	0.0	0.0	0.0
1236	1325559277403189248	Kaiser, stop lurking and being useless. I expect a tribute in the next 10 minutes or you’re blocked.	0	0.0	0.0	0.0
1237	1326505338338729985	The lack of a monetary price for the negative consequences of burning fossil fuels should be seen as a subsidy for fossil fuels. These are the key findings of the IMF paper ‘How Large Are Global Fossil Fuel Subsidies?’ https://t.co/JzgcgEpQhh https://t.co/bdK679u1ae	1	1.0	1.0	1.0
1238	1326974458939191297	Despite the risks associated with their use, #benzodiazepines remain used more widely than wisely. Read all about it in the #DrugSafety article here: https://t.co/XAqb8YiT30	1	1.0	1.0	1.0
1239	1331870050576441346	@DogLady2020 3 times higher than is being reported in official figures! 🤢🤢🤢	0	0.0	0.0	0.0
1240	1333513320159186944	@harwood_su None of the trials currently under way are designed to detect a reduction in serious outcome such as hospital admissions, use of intensive care, or deaths. Nor are the vaccines being studied to determine whether they can interrupt transmission of the virus https://t.co/L2rdChZQm9	1	1.0	1.0	1.0
